Jugador,Nacionalidad,Posicion,Edad,Dia_partido,Goles,Tiros Totales,xG,npxG,xAG,xAG.1,Acciones_que_crean_tiros,Pases_intentados,Pases_intentados.1,Pases_intentados.2,Pases_progresivos,Pases_progresivos.1,Regates_exitosos,Regates_exitosos.1,Pases_medios_completados,Pases_largos_completados,xAG.2,xAG.3,xA,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_completados.1,Pases_completados.2,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Toques_en_zona_ofensiva,Toques_en_area_rival,%_de_regates_exitosos,Veces_que_fue_barrido_regate,Acarreos_ultimo_tercio,Malos_controles,Perdida_balon,Pases_recibidos,Pases_progresivos_recibidos,Faltas_cometidas,Centros,Duelos_aereos_ganados,%_de_duelos_aereos_ganados,contract_date,Posicion_general,Posicion_general_Defensa,Posicion_general_Delantero,Posicion_general_Mediocampista,Posicion_general_Otros,market_value_predicho
Kristijan Jakic,hr CRO,CM,0.0,"Saturday March 8, 2025",0,0,0.0,0.0,0.0,0.0,0,4,4,4,0,0,0,0,2,0,0.0,0.0,0.0,0,4,0,0,0,3,3,3,0,2,0,0,0,,0,0,0,1,2,0,2,0,0,,30.06.2028,Mediocampista,False,False,True,False,0.0
Kristijan Jakic,hr CRO,CM,0.0,"Saturday March 15, 2025",0,0,0.0,0.0,0.0,0.0,0,7,7,7,1,1,0,0,2,0,0.0,0.0,0.0,1,7,0,1,0,5,5,5,0,1,0,1,0,,0,0,0,0,3,0,0,0,0,,30.06.2028,Mediocampista,False,False,True,False,0.0
Kristijan Jakic,hr CRO,CM,0.0,"Saturday April 12, 2025",0,1,0.1,0.1,0.1,0.1,1,26,26,26,3,3,0,0,9,4,0.1,0.1,0.1,3,26,0,0,0,23,23,23,0,2,0,4,2,,0,0,0,0,17,0,0,0,4,66.7,30.06.2028,Mediocampista,False,False,True,False,4345308.800000001
Kristijan Jakic,hr CRO,CM,0.0,"Friday April 4, 2025",0,0,0.0,0.0,0.0,0.0,1,24,24,24,2,2,2,2,9,3,0.0,0.0,0.0,1,23,1,0,0,20,20,20,0,1,0,3,0,100.0,0,0,0,2,15,0,0,0,0,,30.06.2028,Mediocampista,False,False,True,False,0.0
Kristijan Jakic,hr CRO,CM,0.0,"Saturday December 7, 2024",0,0,0.0,0.0,0.0,0.0,0,35,35,35,2,2,0,0,12,0,0.0,0.0,0.0,0,32,3,0,1,28,28,28,0,2,0,4,0,,0,0,2,1,20,0,1,1,2,66.7,30.06.2028,Mediocampista,False,False,True,False,0.0
Kristijan Jakic,hr CRO,CM,0.0,"Saturday November 2, 2024",0,0,0.0,0.0,0.1,0.1,1,26,26,26,1,1,0,0,6,2,0.1,0.1,0.2,1,26,0,0,0,21,21,21,0,4,0,5,0,,0,0,1,0,21,2,1,0,0,,30.06.2028,Mediocampista,False,False,True,False,0.0
Kristijan Jakic,hr CRO,CM,0.0,"Friday September 20, 2024",0,0,0.0,0.0,0.0,0.0,2,36,36,36,8,8,0,0,17,4,0.0,0.0,0.3,6,35,1,0,0,32,32,32,0,0,0,13,2,,0,1,1,1,29,0,0,0,0,,30.06.2028,Mediocampista,False,False,True,False,0.0
Kristijan Jakic,hr CRO,CM,0.0,"Sunday November 10, 2024",0,0,0.0,0.0,0.0,0.0,1,48,48,48,3,3,1,1,14,2,0.0,0.0,0.0,4,48,0,0,0,38,38,38,0,3,0,7,2,50.0,1,0,1,0,38,2,1,0,4,66.7,30.06.2028,Mediocampista,False,False,True,False,0.0
Kristijan Jakic,hr CRO,CM,0.0,"Saturday October 19, 2024",0,0,0.0,0.0,0.0,0.0,0,14,14,14,1,1,0,0,2,1,0.0,0.0,0.0,1,14,0,0,1,9,9,9,0,2,0,3,0,,0,0,1,0,7,1,0,1,1,100.0,30.06.2028,Mediocampista,False,False,True,False,0.0
Kristijan Jakic,hr CRO,CM,0.0,"Sunday January 19, 2025",0,0,0.0,0.0,0.0,0.0,3,36,36,36,4,4,1,1,9,1,0.0,0.0,0.0,4,35,1,0,0,27,27,27,0,8,0,5,0,100.0,0,0,0,1,20,0,0,0,2,50.0,30.06.2028,Mediocampista,False,False,True,False,8999962.0
Kristijan Jakic,hr CRO,"CM,DM",0.0,"Sunday May 4, 2025",0,1,0.0,0.0,0.1,0.1,1,67,67,67,6,6,1,1,27,11,0.1,0.1,0.1,9,62,5,0,1,60,60,60,0,0,0,16,3,50.0,1,2,1,1,54,7,0,1,2,100.0,30.06.2028,Otros,False,False,False,True,32996129.799999997
Kristijan Jakic,hr CRO,CM,0.0,"Saturday February 1, 2025",0,0,0.0,0.0,0.0,0.0,0,40,40,40,3,3,1,1,14,4,0.0,0.0,0.0,2,39,1,0,1,32,32,32,0,1,0,12,1,50.0,1,1,2,2,34,4,2,1,1,50.0,30.06.2028,Mediocampista,False,False,True,False,0.0
Kristijan Jakic,hr CRO,CM,0.0,"Saturday February 8, 2025",0,0,0.0,0.0,0.0,0.0,0,6,6,6,0,0,0,0,1,0,0.0,0.0,0.0,0,6,0,0,0,4,4,4,0,0,0,2,0,,0,0,1,0,5,1,0,0,0,0.0,30.06.2028,Mediocampista,False,False,True,False,0.0
Christopher Trimmel,at AUT,WB,0.0,"Saturday August 24, 2024",0,1,0.0,0.0,0.0,0.0,2,37,37,37,2,2,0,0,12,1,0.0,0.0,0.1,3,24,13,0,10,21,21,21,0,2,0,18,0,,0,0,1,0,19,2,1,10,0,,30.06.2026,Defensa,True,False,False,False,0.0
Adam Dzwigała,pl POL,CB,0.0,"Friday August 30, 2024",0,2,0.1,0.1,0.0,0.0,0,52,52,52,2,2,0,0,28,2,0.0,0.0,0.1,2,44,8,0,0,40,40,40,0,0,0,5,2,,0,0,0,0,37,1,0,0,2,66.7,-,Defensa,True,False,False,False,245385.0
Christopher Trimmel,at AUT,WB,0.0,"Saturday April 19, 2025",0,0,0.0,0.0,0.3,0.3,5,27,27,27,1,1,0,0,7,4,0.3,0.3,0.5,1,14,13,0,7,15,15,15,0,5,0,9,0,,0,0,0,0,11,1,0,7,0,,30.06.2026,Defensa,True,False,False,False,1445261.3999999985
Christopher Trimmel,at AUT,WB,0.0,"Saturday May 10, 2025",0,1,0.0,0.0,0.0,0.0,1,18,18,18,2,2,0,0,2,3,0.0,0.0,0.0,3,13,5,0,2,8,8,8,0,2,0,6,1,0.0,1,1,1,0,13,2,1,2,1,100.0,30.06.2026,Defensa,True,False,False,False,0.0
Adam Dzwigała,pl POL,WB,0.0,"Saturday November 2, 2024",0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,-,Defensa,True,False,False,False,0.0
Adam Dzwigała,pl POL,CB,0.0,"Saturday April 12, 2025",0,0,0.0,0.0,0.0,0.0,2,53,53,53,2,2,0,0,21,3,0.0,0.0,0.0,0,47,5,0,0,49,49,49,1,2,0,4,0,,0,0,0,0,36,0,1,0,6,100.0,-,Defensa,True,False,False,False,0.0
Christopher Trimmel,at AUT,WB,0.0,"Saturday November 23, 2024",0,0,0.0,0.0,0.2,0.2,6,50,50,50,2,2,1,1,11,6,0.2,0.2,0.3,2,41,9,0,11,30,30,30,0,6,0,16,0,50.0,1,1,1,0,30,4,0,11,2,66.7,30.06.2026,Defensa,True,False,False,False,0.0
Adam Dzwigała,pl POL,"WB,RB",0.0,"Saturday February 22, 2025",0,1,0.0,0.0,0.0,0.0,0,6,6,6,2,2,0,0,3,0,0.0,0.0,0.0,1,6,0,0,0,5,5,5,0,0,0,3,2,,0,0,0,0,5,1,0,0,2,100.0,-,Otros,False,False,False,True,7783453.0
Adam Dzwigała,pl POL,CB,0.0,"Saturday December 21, 2024",0,0,0.0,0.0,0.0,0.0,0,4,4,4,1,1,1,1,1,0,0.0,0.0,0.0,0,3,1,0,0,1,1,1,0,10,0,0,0,100.0,0,0,0,0,0,0,0,0,2,100.0,-,Defensa,True,False,False,False,0.0
Adam Dzwigała,pl POL,CM,0.0,"Sunday September 15, 2024",0,0,0.0,0.0,0.0,0.0,1,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,2,2,2,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,,-,Mediocampista,False,False,True,False,0.0
Christopher Trimmel,at AUT,RB,0.0,"Saturday May 17, 2025",0,0,0.0,0.0,0.0,0.0,0,25,25,25,4,4,0,0,6,3,0.0,0.0,0.0,2,18,7,0,5,13,13,13,0,2,0,11,1,,0,0,1,1,17,2,0,5,0,,30.06.2026,Defensa,True,False,False,False,0.0
Adam Dzwigała,pl POL,CB,0.0,"Saturday March 29, 2025",0,0,0.0,0.0,0.0,0.0,0,22,22,22,1,1,0,0,8,1,0.0,0.0,0.0,0,21,1,0,0,20,20,20,0,6,0,1,0,,0,0,0,1,17,0,0,0,0,,-,Defensa,True,False,False,False,0.0
Christopher Trimmel,at AUT,"RB,WB",0.0,"Saturday January 11, 2025",0,0,0.0,0.0,0.3,0.3,4,34,34,34,5,5,0,0,12,7,0.3,0.3,0.2,3,25,9,0,3,27,27,27,0,8,0,9,0,,0,0,0,0,16,1,2,3,2,100.0,30.06.2026,Otros,False,False,False,True,24591779.4
Adam Dzwigała,pl POL,RB,0.0,"Wednesday January 15, 2025",0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,,-,Defensa,True,False,False,False,0.0
Adam Dzwigała,pl POL,"CM,CB",0.0,"Saturday November 9, 2024",0,0,0.0,0.0,0.0,0.0,0,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,1,0,2,0,,0,0,0,1,3,1,0,0,0,0.0,-,Otros,False,False,False,True,3287827.0
Christopher Trimmel,at AUT,RB,0.0,"Wednesday January 15, 2025",0,0,0.0,0.0,0.2,0.2,4,73,73,73,9,9,0,0,25,10,0.2,0.2,0.1,9,58,15,0,6,52,52,52,0,4,0,15,0,,0,1,2,1,46,1,1,6,3,75.0,30.06.2026,Defensa,True,False,False,False,6610197.6000000015
Adam Dzwigała,pl POL,"RM,CB",0.0,"Sunday February 9, 2025",0,0,0.0,0.0,0.0,0.0,0,27,27,27,2,2,0,0,8,1,0.0,0.0,0.0,6,23,4,0,1,25,25,25,0,0,0,6,0,,0,0,0,0,19,0,1,1,0,,-,Otros,False,False,False,True,13482668.0
Christopher Trimmel,at AUT,WB,0.0,"Sunday January 19, 2025",0,0,0.0,0.0,0.0,0.0,0,14,14,14,1,1,0,0,7,0,0.0,0.0,0.0,1,12,2,0,1,9,9,9,0,2,0,4,0,,0,0,0,0,6,0,0,1,2,100.0,30.06.2026,Defensa,True,False,False,False,0.0
Christopher Trimmel,at AUT,"RM,RB",0.0,"Saturday October 5, 2024",0,0,0.0,0.0,0.0,0.0,1,40,40,40,5,5,0,0,12,2,0.0,0.0,0.0,4,29,11,1,6,23,23,23,0,1,0,12,0,,0,0,0,0,20,0,2,6,0,,30.06.2026,Otros,False,False,False,True,0.0
Christopher Trimmel,at AUT,WB,0.0,"Saturday November 30, 2024",0,0,0.0,0.0,0.1,0.1,2,26,26,26,1,1,0,0,10,2,0.1,0.1,0.1,2,20,6,0,2,20,20,20,0,2,0,7,0,,0,0,0,0,15,1,1,2,1,50.0,30.06.2026,Defensa,True,False,False,False,0.0
Christopher Trimmel,at AUT,WB,0.0,"Saturday September 28, 2024",0,0,0.0,0.0,0.0,0.0,2,11,11,11,3,3,0,0,5,1,0.0,0.0,0.0,1,7,4,0,1,9,9,9,0,1,0,4,0,,0,0,0,0,5,2,0,1,0,,30.06.2026,Defensa,True,False,False,False,0.0
Christopher Trimmel,at AUT,WB,0.0,"Saturday December 21, 2024",0,0,0.0,0.0,0.0,0.0,2,24,24,24,3,3,0,0,8,1,0.0,0.0,0.1,1,20,4,0,2,13,13,13,0,0,0,2,0,,0,0,0,1,16,2,0,2,0,,30.06.2026,Defensa,True,False,False,False,0.0
Christopher Trimmel,at AUT,WB,0.0,"Saturday November 2, 2024",0,0,0.0,0.0,0.1,0.1,3,25,25,25,0,0,0,0,7,7,0.1,0.1,0.1,1,12,13,0,2,19,19,19,0,6,0,6,1,,0,0,0,0,8,1,0,2,1,33.3,30.06.2026,Defensa,True,False,False,False,0.0
Christopher Trimmel,at AUT,WB,0.0,"Friday November 8, 2024",0,1,0.0,0.0,0.0,0.0,1,44,44,44,6,6,0,0,17,2,0.0,0.0,0.1,4,31,13,0,8,25,25,25,0,4,0,19,2,,0,0,0,1,26,3,0,8,2,100.0,30.06.2026,Defensa,True,False,False,False,0.0
Adam Dzwigała,pl POL,FW,0.0,"Saturday December 7, 2024",0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,1,0,1,0,0,0.0,-,Delantero,False,True,False,False,0.0
Christopher Trimmel,at AUT,WB,0.0,"Sunday March 9, 2025",0,0,0.0,0.0,0.2,0.2,3,36,36,36,4,4,0,0,8,4,0.2,0.2,0.3,2,18,16,0,6,18,18,18,2,2,0,19,0,,0,0,1,0,17,3,0,6,0,0.0,30.06.2026,Defensa,True,False,False,False,0.0
Adam Dzwigała,pl POL,CB,0.0,"Saturday May 17, 2025",0,1,0.0,0.0,0.0,0.0,1,20,20,20,2,2,0,0,10,3,0.0,0.0,0.0,1,19,1,0,0,17,17,17,0,2,0,2,0,,0,0,0,0,17,0,0,0,0,,-,Defensa,True,False,False,False,0.0
Christopher Trimmel,at AUT,"WB,RB",0.0,"Saturday April 12, 2025",0,0,0.0,0.0,0.1,0.1,2,21,21,21,2,2,0,0,5,3,0.1,0.1,0.0,0,17,4,0,3,14,14,14,0,4,0,7,1,,0,0,0,0,9,0,0,3,2,100.0,30.06.2026,Otros,False,False,False,True,3466439.8000000007
Christopher Trimmel,at AUT,WB,0.0,"Saturday September 21, 2024",0,0,0.0,0.0,0.0,0.0,0,4,4,4,1,1,0,0,1,0,0.0,0.0,0.0,0,3,1,0,1,3,3,3,0,2,0,3,0,,0,0,0,0,3,1,0,1,0,,30.06.2026,Defensa,True,False,False,False,0.0
Adam Dzwigała,pl POL,RM,0.0,"Sunday September 22, 2024",0,1,0.0,0.0,0.0,0.0,1,9,9,9,2,2,0,0,2,2,0.0,0.0,0.0,1,7,2,0,0,6,6,6,0,1,0,4,1,,0,0,0,0,5,0,0,0,1,100.0,-,Mediocampista,False,False,True,False,0.0
Christopher Trimmel,at AUT,RB,0.0,"Saturday February 1, 2025",0,0,0.0,0.0,0.0,0.0,2,15,15,15,3,3,0,0,6,0,0.0,0.0,0.0,1,9,6,0,0,10,10,10,0,2,0,7,0,0.0,1,0,0,0,8,1,0,0,0,,30.06.2026,Defensa,True,False,False,False,0.0
Christopher Trimmel,at AUT,WB,0.0,"Sunday April 6, 2025",0,0,0.0,0.0,0.0,0.0,2,38,38,38,2,2,1,1,7,3,0.0,0.0,0.2,4,26,12,0,9,19,19,19,0,2,0,13,0,100.0,0,1,0,0,25,3,2,9,0,,30.06.2026,Defensa,True,False,False,False,0.0
Adam Dzwigała,pl POL,RM,0.0,"Friday October 18, 2024",0,1,0.2,0.2,0.0,0.0,0,6,6,6,0,0,0,0,1,0,0.0,0.0,0.0,0,3,3,0,0,4,4,4,0,1,0,6,1,0.0,1,0,1,0,5,0,0,0,0,,-,Mediocampista,False,False,True,False,0.0
Christopher Trimmel,at AUT,RM,0.0,"Sunday October 20, 2024",0,3,0.1,0.1,0.0,0.0,1,45,45,45,2,2,0,0,10,5,0.0,0.0,0.1,3,37,8,0,3,33,33,33,0,3,0,16,3,,0,0,0,0,29,5,0,3,1,33.3,30.06.2026,Mediocampista,False,False,True,False,1299530.0
Adam Dzwigała,pl POL,RM,0.0,"Saturday September 28, 2024",0,0,0.0,0.0,0.0,0.0,0,3,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,2,0,0,0,0,2,0,2,0,,0,0,0,0,2,1,1,2,0,,-,Mediocampista,False,False,True,False,0.0
Adam Dzwigała,pl POL,CB,0.0,"Sunday May 11, 2025",0,0,0.0,0.0,0.0,0.0,0,5,5,5,0,0,0,0,3,0,0.0,0.0,0.0,0,5,0,1,0,4,4,4,0,3,0,0,0,,0,0,0,0,4,0,0,0,0,0.0,-,Defensa,True,False,False,False,0.0
Christopher Trimmel,at AUT,RM,0.0,"Sunday March 30, 2025",0,0,0.0,0.0,0.0,0.0,1,35,35,35,4,4,0,0,8,3,0.0,0.0,0.1,2,20,15,0,5,13,13,13,0,6,0,10,1,0.0,1,0,1,0,14,1,0,5,2,100.0,30.06.2026,Mediocampista,False,False,True,False,0.0
Christopher Trimmel,at AUT,RM,0.0,"Sunday October 27, 2024",0,2,0.1,0.1,0.1,0.1,5,50,50,50,2,2,0,0,6,3,0.1,0.1,0.3,2,41,9,0,6,30,30,30,0,0,0,18,3,0.0,1,0,1,1,28,4,2,6,2,66.7,30.06.2026,Mediocampista,False,False,True,False,0.0
Christopher Trimmel,at AUT,RB,0.0,"Saturday March 15, 2025",0,0,0.0,0.0,0.0,0.0,0,15,15,15,2,2,0,0,0,1,0.0,0.0,0.0,2,12,3,0,1,4,4,4,0,13,0,2,0,,0,1,0,1,5,0,1,1,1,100.0,30.06.2026,Defensa,True,False,False,False,6486854.0
Christopher Trimmel,at AUT,WB,0.0,"Saturday May 3, 2025",0,1,0.0,0.0,0.2,0.2,6,43,43,43,5,5,0,0,8,10,0.2,0.2,0.5,5,27,15,0,6,29,29,29,1,6,0,15,0,0.0,0,2,0,2,24,4,0,6,0,0.0,30.06.2026,Defensa,True,False,False,False,10666485.600000001
Christopher Trimmel,at AUT,RB,0.0,"Saturday February 8, 2025",0,0,0.0,0.0,0.0,0.0,1,7,7,7,2,2,0,0,3,1,0.0,0.0,0.0,1,6,1,0,0,6,6,6,0,0,0,1,0,,0,0,0,0,4,0,1,0,1,33.3,30.06.2026,Defensa,True,False,False,False,0.0
Christopher Trimmel,at AUT,WB,0.0,"Sunday April 27, 2025",0,0,0.0,0.0,0.1,0.1,1,26,26,26,0,0,0,0,3,3,0.1,0.1,0.1,1,13,13,0,5,11,11,11,0,7,0,7,0,,0,0,1,0,9,1,0,5,0,0.0,30.06.2026,Defensa,True,False,False,False,0.0
Emre Can,de GER,"RB,CB",0.0,"Saturday October 26, 2024",0,0,0.0,0.0,0.0,0.0,0,42,42,42,1,1,0,0,17,2,0.0,0.0,0.0,0,41,1,1,0,37,37,37,0,2,1,3,0,0.0,2,0,0,0,39,0,0,0,2,40.0,30.06.2026,Otros,False,False,False,True,31476848.0
JanNiklas Beste,de GER,"RM,LM",0.0,"Sunday May 4, 2025",0,0,0.0,0.0,0.0,0.0,0,4,4,4,0,0,0,0,2,0,0.0,0.0,0.0,0,3,1,0,1,3,3,3,0,0,0,4,0,,0,0,0,0,1,0,0,1,0,0.0,30.06.2030,Otros,False,False,False,True,0.0
Emre Can,de GER,DM,0.0,"Friday September 27, 2024",1,2,0.9,0.1,0.0,0.0,1,69,69,69,14,14,0,0,25,6,0.0,0.0,0.1,6,68,1,0,0,61,61,61,0,0,0,17,4,0.0,1,1,0,2,53,0,2,0,6,85.7,30.06.2026,Mediocampista,False,False,True,False,43311130.0
Denis Vavro,sk SVK,CB,0.0,"Sunday February 2, 2025",0,1,0.0,0.0,0.0,0.0,0,50,50,50,1,1,0,0,27,2,0.0,0.0,0.0,1,47,2,0,0,40,40,40,1,11,0,1,1,,0,0,0,0,33,0,0,0,2,66.7,30.06.2027,Defensa,True,False,False,False,0.0
Myron Boadu,nl NED,"RW,LW,LM",0.0,"Saturday February 1, 2025",0,1,0.1,0.1,0.1,0.1,1,12,12,12,0,0,0,0,5,1,0.1,0.1,0.0,0,12,0,0,0,9,9,9,0,0,0,7,2,0.0,1,1,1,1,10,4,0,0,0,0.0,30.06.2026,Otros,False,False,False,True,12675225.8
Frank Onyeka,ng NGA,CM,0.0,"Saturday April 26, 2025",0,0,0.0,0.0,0.1,0.1,2,64,64,64,6,6,1,1,16,6,0.1,0.1,0.2,3,60,4,0,2,55,55,55,0,1,0,17,1,100.0,0,3,0,0,46,4,2,2,2,50.0,30.06.2027,Mediocampista,False,False,True,False,1622631.8000000007
Ramy Bensebaini,dz ALG,LB,0.0,"Saturday November 30, 2024",0,0,0.0,0.0,0.1,0.1,1,32,32,32,5,5,0,0,14,1,0.1,0.1,0.0,2,23,9,0,0,29,29,29,0,2,0,8,0,0.0,1,1,1,0,19,1,1,0,1,100.0,30.06.2027,Defensa,True,False,False,False,0.0
Matthias Ginter,de GER,CB,0.0,"Saturday April 26, 2025",0,1,0.7,0.7,0.0,0.0,0,48,48,48,4,4,0,0,28,3,0.0,0.0,0.0,6,47,1,0,1,45,45,45,0,9,0,6,1,,0,1,1,0,35,0,0,1,3,60.0,30.06.2027,Defensa,True,False,False,False,11773120.0
Justin Njinmah,de GER,AM,0.0,"Saturday August 31, 2024",0,1,0.1,0.1,0.0,0.0,2,23,23,23,4,4,1,1,8,1,0.0,0.0,0.2,0,23,0,0,1,16,16,16,0,0,0,16,3,25.0,3,4,2,1,28,9,0,1,1,50.0,30.06.2027,Mediocampista,False,False,True,False,0.0
Frank Onyeka,ng NGA,CM,0.0,"Saturday February 1, 2025",0,0,0.0,0.0,0.0,0.0,0,28,28,28,0,0,0,0,8,1,0.0,0.0,0.0,0,25,3,0,0,23,23,23,0,0,0,2,0,,0,0,1,0,24,3,1,0,1,50.0,30.06.2027,Mediocampista,False,False,True,False,0.0
Ramy Bensebaini,dz ALG,LB,0.0,"Saturday December 7, 2024",0,1,0.1,0.1,0.1,0.1,2,61,61,61,3,3,0,0,15,2,0.1,0.1,0.1,3,47,14,0,4,49,49,49,0,6,0,16,3,0.0,2,0,1,0,31,2,0,4,2,100.0,30.06.2027,Defensa,True,False,False,False,1157960.8000000007
Arthur,br BRA,RB,0.0,"Saturday November 30, 2024",0,0,0.0,0.0,0.0,0.0,0,46,46,46,3,3,0,0,11,2,0.0,0.0,0.0,4,40,6,0,3,33,33,33,0,2,0,20,2,,0,0,1,0,33,7,2,3,1,50.0,30.06.2028,Defensa,True,False,False,False,0.0
Emre Can,de GER,CB,0.0,"Saturday December 7, 2024",0,0,0.0,0.0,0.0,0.0,0,11,11,11,2,2,0,0,5,0,0.0,0.0,0.0,2,10,1,0,1,9,9,9,0,0,0,1,0,,0,0,0,0,9,0,0,1,1,100.0,30.06.2026,Defensa,True,False,False,False,0.0
Cedric Zesiger,ch SUI,CB,0.0,"Sunday May 4, 2025",0,2,0.5,0.5,0.0,0.0,0,29,29,29,2,2,0,0,13,0,0.0,0.0,0.0,2,29,0,0,1,24,24,24,0,4,0,5,2,,0,0,0,0,26,1,0,1,2,66.7,30.06.2029,Defensa,True,False,False,False,3638664.0
Aljoscha Kemlein,de GER,"CM,DM",0.0,"Saturday November 30, 2024",0,0,0.0,0.0,0.1,0.1,3,39,39,39,4,4,0,0,10,4,0.1,0.1,0.2,2,37,2,0,0,22,22,22,0,1,0,11,0,,0,1,2,0,28,0,0,0,2,100.0,-,Otros,False,False,False,True,5066707.800000001
Justin Njinmah,de GER,FW,0.0,"Friday February 7, 2025",0,0,0.0,0.0,0.0,0.0,0,5,5,5,0,0,0,0,2,0,0.0,0.0,0.0,0,5,0,0,0,2,2,2,0,0,0,2,1,,0,0,2,1,9,1,0,0,0,0.0,30.06.2027,Delantero,False,True,False,False,0.0
Matthias Ginter,de GER,CB,0.0,"Sunday May 4, 2025",0,0,0.0,0.0,0.0,0.0,0,27,27,27,3,3,0,0,8,3,0.0,0.0,0.1,3,24,1,0,0,17,17,17,2,2,0,5,2,,0,0,0,0,17,0,0,0,1,16.7,30.06.2027,Defensa,True,False,False,False,0.0
Matthias Ginter,de GER,CB,0.0,"Saturday November 30, 2024",0,0,0.0,0.0,0.1,0.1,2,56,56,56,1,1,1,1,21,9,0.1,0.1,0.1,3,52,4,0,3,45,45,45,0,7,1,3,1,100.0,0,1,0,0,43,0,0,3,3,75.0,30.06.2027,Defensa,True,False,False,False,32769111.799999997
Denis Vavro,sk SVK,CB,0.0,"Sunday October 20, 2024",0,1,0.4,0.4,0.0,0.0,2,51,51,51,3,3,0,0,18,5,0.0,0.0,0.0,2,49,0,0,1,40,40,40,2,5,0,4,3,,0,0,1,0,39,0,2,1,0,0.0,30.06.2027,Defensa,True,False,False,False,0.0
Denis Vavro,sk SVK,CB,0.0,"Saturday November 30, 2024",0,0,0.0,0.0,0.0,0.0,2,36,36,36,0,0,1,1,18,5,0.0,0.0,0.0,2,33,3,0,0,34,34,34,0,11,0,2,1,100.0,0,0,0,0,30,0,0,0,2,100.0,30.06.2027,Defensa,True,False,False,False,459591.0
Matthias Ginter,de GER,CB,0.0,"Saturday February 8, 2025",0,1,0.0,0.0,0.0,0.0,0,63,63,63,1,1,0,0,33,3,0.0,0.0,0.0,2,63,0,0,0,55,55,55,0,6,0,2,1,,0,0,0,0,54,0,1,0,6,75.0,30.06.2027,Defensa,True,False,False,False,0.0
Denis Vavro,sk SVK,CB,0.0,"Saturday April 26, 2025",0,2,0.1,0.1,0.0,0.0,0,42,42,42,4,4,0,0,20,8,0.0,0.0,0.0,4,41,1,0,2,33,33,33,0,11,0,6,1,,0,1,1,0,30,0,0,2,1,50.0,30.06.2027,Defensa,True,False,False,False,5154098.0
Matthias Ginter,de GER,CB,0.0,"Saturday February 1, 2025",0,2,0.3,0.3,0.0,0.0,2,31,31,31,3,3,0,0,13,8,0.0,0.0,0.1,5,29,2,0,0,24,24,24,0,5,0,2,2,,0,0,1,0,21,0,0,0,3,42.9,30.06.2027,Defensa,True,False,False,False,2405378.0
Cedric Zesiger,ch SUI,CB,0.0,"Sunday September 22, 2024",0,0,0.0,0.0,0.0,0.0,1,27,27,27,3,3,0,0,12,1,0.0,0.0,0.0,2,26,1,0,0,21,21,21,0,6,0,2,0,,0,0,0,0,24,0,3,0,1,33.3,30.06.2029,Defensa,True,False,False,False,0.0
Myron Boadu,nl NED,FW,0.0,"Saturday August 31, 2024",0,1,0.0,0.0,0.1,0.1,1,8,8,8,0,0,0,0,3,0,0.1,0.1,0.0,0,8,0,0,0,6,6,6,0,1,0,8,2,,0,1,0,0,8,6,0,0,0,0.0,30.06.2026,Delantero,False,True,False,False,2394483.8000000007
Emre Can,de GER,CB,0.0,"Saturday February 22, 2025",0,0,0.0,0.0,0.0,0.0,2,96,96,96,0,0,1,1,56,6,0.0,0.0,0.0,6,96,0,0,0,87,87,87,0,2,0,0,0,100.0,0,0,0,0,89,0,0,0,0,,30.06.2026,Defensa,True,False,False,False,1486330.0
Frank Onyeka,ng NGA,CM,0.0,"Saturday October 26, 2024",0,2,0.2,0.2,0.0,0.0,1,15,15,15,1,1,1,1,2,2,0.0,0.0,0.0,1,14,1,0,0,13,13,13,0,0,0,11,2,33.3,2,0,2,2,13,2,2,0,0,,30.06.2027,Mediocampista,False,False,True,False,0.0
Ramy Bensebaini,dz ALG,LB,0.0,"Saturday February 8, 2025",0,2,0.2,0.2,0.0,0.0,1,69,69,69,11,11,0,0,29,2,0.0,0.0,0.0,8,59,10,0,2,65,65,65,0,2,0,14,2,0.0,2,0,1,0,52,2,0,2,0,0.0,30.06.2027,Defensa,True,False,False,False,12185257.0
